ent,mun,loc,upm,est_d,t_loc,id_vivienda,hab
11,20,1,1266,54,1,29,4
11,20,1,1655,54,1,6,6
11,20,1,453,54,1,43,1
11,20,1,1819,54,1,2,5
11,20,1,1010,54,1,19,3
11,20,1,1775,54,1,3,7
11,20,1,1969,54,1,10,5
11,20,1,322,54,1,7,5
11,31,1,2115,54,2,4,3
11,20,1,976,54,1,13,4
11,20,1,1209,54,1,20,5
11,20,1,688,54,1,26,4
11,20,1,1772,54,1,5,1
11,20,1,1739,54,1,7,5
11,20,1,583,54,1,11,2
11,20,1,1693,54,1,4,4
11,20,1,1414,54,1,25,2
11,20,1,680,54,1,13,2
11,20,1,595,54,1,90,3
11,20,1,1772,54,1,6,4
11,20,1,287,54,1,63,3
11,20,1,1139,54,1,18,6
11,20,1,1969,54,1,8,2
11,20,1,287,54,1,72,7
11,20,1,579,54,1,32,3
11,20,1,1982,54,1,2,5
11,20,1,1321,54,1,4,6
11,20,1,1209,54,1,6,7
11,20,1,595,54,1,25,6
11,20,1,1958,54,1,3,5
11,20,1,1985,54,1,4,4
11,20,1,579,54,1,54,3
11,20,1,80,54,1,5,3
11,20,1,756,54,1,59,4
11,31,1,2054,54,2,2,3
11,31,1,2088,54,2,5,5
11,20,1,1545,54,1,14,5
11,20,1,1070,54,1,15,2
11,20,1,1973,54,1,11,5
11,25,1,2008,54,2,9,3
11,20,1,1966,54,1,2,2
11,31,1,2161,54,2,5,4
11,20,1,1669,54,1,5,6
11,20,1,168,54,1,69,3
11,20,1,424,54,1,27,2
11,20,1,1831,54,1,2,2
11,20,1,1831,54,1,3,7
11,20,1,1954,54,1,5,1
11,20,1,513,54,1,2,1
11,20,1,76,54,1,85,2
11,20,1,1549,54,1,17,1
11,20,1,566,54,1,57,3
11,20,1,905,54,1,43,3
11,20,1,1010,54,1,25,4
11,20,1,1757,54,1,4,2
11,20,1,1940,54,1,5,1
11,20,1,259,54,1,55,3
11,20,1,208,54,1,65,7
11,20,1,527,54,1,39,2
11,20,1,1679,54,1,14,3
11,20,1,1999,54,1,4,2
11,20,1,287,54,1,25,4
11,20,1,986,54,1,6,6
11,20,1,1144,54,1,27,6
11,20,1,1848,54,1,1,3
11,20,1,513,54,1,37,6
11,20,1,1739,54,1,19,4
11,20,1,583,54,1,32,2
11,20,1,466,54,1,9,1
11,20,1,45,54,1,255,1
11,20,1,1894,54,1,2,6
11,25,1,2029,54,2,4,7
11,20,1,1779,54,1,2,6
11,20,1,976,54,1,10,5
11,20,1,29,54,1,89,7
11,20,1,453,54,1,54,1
11,20,1,1845,54,1,5,5
11,20,1,1655,54,1,10,5
11,20,1,562,54,1,29,5
11,20,1,684,54,1,28,3
11,20,1,1010,54,1,10,1
11,20,1,1937,54,1,2,2
11,20,1,1247,54,1,1,3
11,20,1,83,54,1,113,6
11,20,1,397,54,1,34,1
11,20,1,733,54,1,41,2
11,31,1,2129,54,2,3,3
11,20,1,805,54,1,18,7
11,20,1,874,54,1,1,2
11,20,1,900,54,1,9,4
11,20,1,505,54,1,1,3
11,20,1,1954,54,1,9,5
11,20,1,1679,54,1,10,4
11,20,1,49,54,1,284,5
11,20,1,1757,54,1,2,3
11,20,1,813,54,1,27,1
11,20,1,110,54,1,31,2
11,20,1,738,54,1,35,2
11,20,1,1321,54,1,12,1
11,20,1,1047,54,1,7,1
11,20,1,76,54,1,56,7
11,20,1,1977,54,1,4,4
11,20,1,1940,54,1,1,2
11,31,1,2091,54,2,4,6
11,20,1,527,54,1,8,4
11,20,1,1047,54,1,20,7
11,20,1,1992,54,1,2,6
11,20,1,756,54,1,12,7
11,20,1,1631,54,1,14,5
11,20,1,1043,54,1,12,5
11,20,1,1945,54,1,2,2
11,20,1,1779,54,1,6,4
11,20,1,1718,54,1,3,7
11,20,1,1977,54,1,5,2
11,20,1,1940,54,1,2,7
11,20,1,588,54,1,2,7
11,20,1,1549,54,1,1,6
11,20,1,1982,54,1,8,6
11,31,1,2091,54,2,3,5
11,20,1,34,54,1,6,4
11,20,1,1973,54,1,8,4
11,20,1,559,54,1,68,5
11,20,1,1937,54,1,6,2
11,20,1,472,54,1,6,5
11,20,1,1054,54,1,13,2
11,20,1,1865,54,1,16,7
11,20,1,1966,54,1,1,4
11,20,1,728,54,1,7,7
11,20,1,1631,54,1,11,5
11,20,1,1631,54,1,6,6
11,20,1,1785,54,1,10,2
11,20,1,938,54,1,37,2
11,20,1,322,54,1,83,5
11,20,1,80,54,1,150,4
11,20,1,417,54,1,28,4
11,20,1,1739,54,1,15,7
11,20,1,472,54,1,53,6
11,20,1,64,54,1,24,5
11,20,1,1545,54,1,24,5
11,20,1,64,54,1,110,2
11,20,1,1958,54,1,4,7
11,20,1,325,54,1,53,3
11,20,1,1043,54,1,37,3
11,20,1,205,54,1,92,1
11,20,1,1992,54,1,13,5
11,20,1,905,54,1,39,6
11,20,1,738,54,1,6,1
11,20,1,524,54,1,45,2
11,20,1,1945,54,1,5,1
11,20,1,1999,54,1,7,3
11,20,1,1858,54,1,3,3
11,20,1,527,54,1,35,4
11,25,1,2002,54,2,7,7
11,31,1,2156,54,2,4,5
11,20,1,1070,54,1,10,6
11,20,1,708,54,1,34,1
11,20,1,527,54,1,44,4
11,20,1,34,54,1,123,1
11,20,1,1954,54,1,6,4
11,20,1,430,54,1,4,4
11,20,1,559,54,1,18,6
11,20,1,955,54,1,2,5
11,20,1,227,54,1,15,4
11,25,1,2021,54,2,1,1
11,20,1,660,54,1,45,6
11,20,1,1845,54,1,3,5
11,25,1,2021,54,2,5,2
11,20,1,699,54,1,59,4
11,20,1,976,54,1,24,2
11,20,1,583,54,1,23,3
11,20,1,143,54,1,94,5
11,20,1,1341,54,1,2,7
11,20,1,453,54,1,85,3
11,20,1,1921,54,1,4,2
11,25,1,2029,54,2,2,2
11,25,1,2029,54,2,9,1
11,20,1,412,54,1,43,2
11,20,1,1930,54,1,2,2
11,20,1,752,54,1,20,1
11,31,1,2156,54,2,2,6
11,31,1,2118,54,2,3,2
11,20,1,571,54,1,38,2
11,20,1,29,54,1,215,7
11,25,1,2036,54,2,5,5
11,20,1,986,54,1,10,7
11,20,1,80,54,1,42,2
11,20,1,1126,54,1,15,6
11,20,1,1578,54,1,5,4
11,25,1,2042,54,2,5,2
11,20,1,943,54,1,17,5
11,20,1,1845,54,1,9,6
11,20,1,943,54,1,20,1
11,20,1,1726,54,1,9,2
11,20,1,397,54,1,27,5
11,25,1,2012,54,2,5,1
11,20,1,1999,54,1,5,1
11,20,1,1837,54,1,19,5
11,20,1,571,54,1,6,1
11,20,1,1010,54,1,27,7
11,20,1,867,54,1,17,1
11,31,1,2060,54,2,2,2
11,20,1,424,54,1,71,5
11,25,1,2002,54,2,1,3
11,20,1,1669,54,1,2,2
11,20,1,1144,54,1,19,6
11,20,1,1427,54,1,15,3
11,20,1,620,54,1,41,4
11,20,1,1050,54,1,5,3
11,20,1,900,54,1,13,6
11,31,1,2070,54,2,5,1
11,20,1,1837,54,1,5,7
11,20,1,1921,54,1,3,7
11,20,1,1423,54,1,9,7
11,20,1,80,54,1,89,2
11,20,1,143,54,1,58,2
11,20,1,1937,54,1,1,3
11,25,1,2021,54,2,6,1
11,20,1,1139,54,1,27,1
11,20,1,874,54,1,11,3
11,20,1,1693,54,1,1,1
11,20,1,938,54,1,14,2
11,31,1,2129,54,2,5,3
11,20,1,1982,54,1,6,7
11,20,1,688,54,1,7,1
11,20,1,1831,54,1,5,6
11,20,1,1985,54,1,5,7
11,20,1,1999,54,1,19,1
11,20,1,1930,54,1,5,7
11,20,1,1177,54,1,5,5
11,20,1,943,54,1,15,7
11,20,1,1945,54,1,3,1
11,20,1,1631,54,1,7,1
11,20,1,703,54,1,29,5
11,20,1,76,54,1,149,5
11,31,1,2167,54,2,1,4
11,20,1,1089,54,1,51,2
11,20,1,325,54,1,38,2
11,20,1,986,54,1,17,3
11,20,1,1858,54,1,7,2
11,20,1,208,54,1,71,6
11,20,1,1894,54,1,3,7
11,20,1,938,54,1,20,6
11,20,1,1047,54,1,16,6
11,20,1,588,54,1,23,3
11,20,1,513,54,1,1,4
11,20,1,205,54,1,162,7
11,20,1,666,54,1,23,6
11,20,1,1785,54,1,2,3
11,20,1,1837,54,1,17,6
11,20,1,1894,54,1,5,2
11,20,1,688,54,1,12,7
11,20,1,699,54,1,79,7
11,20,1,591,54,1,31,5
11,20,1,1865,54,1,2,3
11,20,1,227,54,1,93,5
11,20,1,1059,54,1,13,3
11,20,1,64,54,1,160,3
11,20,1,562,54,1,58,6
11,20,1,620,54,1,28,1
11,31,1,2060,54,2,4,3
11,20,1,1655,54,1,2,7
11,20,1,684,54,1,18,2
11,20,1,1930,54,1,6,2
11,20,1,453,54,1,76,2
11,20,1,1054,54,1,9,5
11,20,1,1427,54,1,25,4
11,20,1,1875,54,1,7,4
11,20,1,728,54,1,29,2
11,20,1,1757,54,1,1,5
11,20,1,1757,54,1,5,7
11,31,1,2091,54,2,5,6
11,20,1,1321,54,1,7,2
11,20,1,49,54,1,89,1
11,20,1,1869,54,1,12,6
11,20,1,1869,54,1,10,4
11,20,1,1969,54,1,1,6
11,20,1,1875,54,1,5,3
11,20,1,1726,54,1,15,4
11,20,1,1665,54,1,1,7
11,20,1,1665,54,1,5,4
11,20,1,660,54,1,23,6
11,20,1,110,54,1,147,1
11,20,1,1655,54,1,1,2
11,20,1,1247,54,1,3,7
11,31,1,2070,54,2,2,5
11,20,1,1341,54,1,5,6
11,20,1,1679,54,1,8,4
11,20,1,1039,54,1,9,4
11,20,1,1937,54,1,5,1
11,20,1,1243,54,1,7,3
11,20,1,1858,54,1,1,5
11,20,1,1054,54,1,17,1
11,20,1,708,54,1,23,3
11,20,1,1130,54,1,18,3
11,20,1,1945,54,1,1,6
11,20,1,412,54,1,13,1
11,20,1,1126,54,1,14,3
11,20,1,1772,54,1,8,5
11,31,1,2054,54,2,4,6
11,20,1,1718,54,1,15,1
11,20,1,566,54,1,44,4
11,20,1,1054,54,1,33,4
11,20,1,1785,54,1,9,2
11,20,1,566,54,1,35,2
11,20,1,1887,54,1,2,1
11,20,1,1966,54,1,3,2
11,20,1,1250,54,1,11,7
11,20,1,680,54,1,59,2
11,20,1,110,54,1,122,6
11,20,1,1841,54,1,10,6
11,20,1,881,54,1,15,7
11,20,1,1841,54,1,6,5
11,20,1,1423,54,1,12,3
11,31,1,2115,54,2,5,5
11,20,1,1785,54,1,16,4
11,20,1,1858,54,1,5,4
11,20,1,1985,54,1,3,5
11,20,1,168,54,1,30,2
11,31,1,2088,54,2,4,5
11,20,1,648,54,1,5,5
11,20,1,1722,54,1,8,5
11,20,1,259,54,1,36,7
11,20,1,893,54,1,31,3
11,20,1,1050,54,1,13,2
11,20,1,505,54,1,47,1
11,31,1,2118,54,2,2,6
11,20,1,1243,54,1,15,2
11,20,1,227,54,1,101,4
11,20,1,756,54,1,14,7
11,20,1,439,54,1,72,1
11,20,1,1173,54,1,9,4
11,20,1,905,54,1,9,4
11,20,1,562,54,1,7,5
11,20,1,1775,54,1,1,3
11,20,1,1841,54,1,2,4
11,20,1,1089,54,1,15,7
11,20,1,1775,54,1,2,5
11,20,1,813,54,1,31,1
11,20,1,1848,54,1,3,1
11,20,1,45,54,1,87,7
11,20,1,1414,54,1,2,4
11,20,1,1966,54,1,4,3
11,31,1,2167,54,2,2,3
11,20,1,874,54,1,29,7
11,20,1,566,54,1,17,6
11,20,1,1869,54,1,6,2
11,31,1,2118,54,2,5,7
11,20,1,1693,54,1,2,1
11,20,1,1693,54,1,5,3
11,20,1,1958,54,1,1,6
11,20,1,1130,54,1,15,3
11,20,1,1047,54,1,36,2
11,20,1,1779,54,1,4,7
11,20,1,881,54,1,17,2
11,20,1,424,54,1,3,2
11,20,1,1722,54,1,4,2
11,20,1,1243,54,1,6,4
11,20,1,1921,54,1,2,2
11,25,1,2042,54,2,3,2
11,20,1,756,54,1,10,1
11,20,1,976,54,1,8,6
11,20,1,500,54,1,44,4
11,20,1,259,54,1,34,4
11,20,1,1202,54,1,16,6
11,20,1,1247,54,1,19,4
11,20,1,110,54,1,96,7
11,20,1,1819,54,1,8,4
11,20,1,527,54,1,32,1
11,20,1,1130,54,1,1,2
11,20,1,424,54,1,88,1
11,20,1,1848,54,1,5,6
11,20,1,1427,54,1,19,7
11,20,1,1250,54,1,1,2
11,20,1,1070,54,1,18,1
11,20,1,1250,54,1,3,2
11,20,1,1250,54,1,8,6
11,20,1,80,54,1,74,3
11,20,1,1921,54,1,1,2
11,20,1,1841,54,1,1,6
11,20,1,19,54,1,193,3
11,31,1,2129,54,2,1,7
11,20,1,955,54,1,39,5
11,20,1,1722,54,1,10,6
11,20,1,955,54,1,6,6
11,20,1,439,54,1,1,6
11,20,1,703,54,1,3,5
11,20,1,143,54,1,86,3
11,20,1,1545,54,1,15,3
11,25,1,2012,54,2,2,2
11,20,1,1043,54,1,40,4
11,31,1,2156,54,2,9,2
11,20,1,466,54,1,42,4
11,20,1,1423,54,1,15,6
11,20,1,1010,54,1,16,6
11,20,1,666,54,1,6,4
11,20,1,756,54,1,34,1
11,20,1,595,54,1,51,3
11,20,1,900,54,1,1,3
11,20,1,1414,54,1,20,5
11,20,1,1665,54,1,2,5
11,20,1,29,54,1,150,5
11,31,1,2060,54,2,5,1
11,31,1,2088,54,2,3,5
11,20,1,521,54,1,40,3
11,20,1,575,54,1,39,1
11,20,1,579,54,1,13,6
11,20,1,648,54,1,15,1
11,20,1,1775,54,1,10,4
11,20,1,595,54,1,88,6
11,20,1,1014,54,1,27,6
11,20,1,168,54,1,97,3
11,20,1,893,54,1,61,5
11,20,1,943,54,1,9,7
11,20,1,1321,54,1,6,4
11,20,1,1243,54,1,13,5
11,20,1,881,54,1,20,7
11,20,1,1014,54,1,6,3
11,20,1,595,54,1,76,5
11,20,1,588,54,1,1,3
11,25,1,2036,54,2,3,5
11,20,1,1144,54,1,7,4
11,20,1,699,54,1,56,6
11,20,1,1865,54,1,10,2
11,20,1,583,54,1,22,4
11,25,1,2008,54,2,3,1
11,20,1,733,54,1,63,2
11,20,1,513,54,1,9,2
11,20,1,938,54,1,2,6
11,20,1,1772,54,1,9,7
11,20,1,45,54,1,229,4
11,20,1,1250,54,1,17,6
11,20,1,1014,54,1,14,4
11,20,1,1341,54,1,14,7
11,20,1,1930,54,1,7,1
11,20,1,688,54,1,30,3
11,20,1,1772,54,1,1,4
11,20,1,579,54,1,27,5
11,20,1,1869,54,1,8,1
11,20,1,1887,54,1,8,4
11,25,1,2002,54,2,10,1
11,20,1,728,54,1,13,2
11,20,1,1173,54,1,6,2
11,20,1,1887,54,1,7,4
11,20,1,521,54,1,30,7
11,20,1,420,54,1,57,5
11,31,1,2115,54,2,2,2
11,20,1,1858,54,1,2,3
11,25,1,2012,54,2,1,1
11,20,1,521,54,1,18,1
11,20,1,412,54,1,3,6
11,20,1,728,54,1,14,1
11,20,1,1039,54,1,7,7
11,31,1,2088,54,2,2,1
11,20,1,1665,54,1,3,5
11,20,1,76,54,1,72,1
11,20,1,680,54,1,27,3
11,20,1,566,54,1,34,3
11,20,1,1266,54,1,26,3
11,20,1,1177,54,1,38,5
11,20,1,805,54,1,32,3
11,20,1,591,54,1,40,1
11,20,1,83,54,1,178,1
11,20,1,430,54,1,52,4
11,20,1,666,54,1,10,3
11,20,1,1739,54,1,8,5
11,20,1,976,54,1,33,7
11,20,1,34,54,1,142,1
11,20,1,588,54,1,25,7
11,20,1,521,54,1,49,2
11,20,1,83,54,1,84,6
11,20,1,1982,54,1,4,1
11,20,1,1545,54,1,16,4
11,20,1,322,54,1,25,1
11,20,1,1243,54,1,2,6
11,20,1,728,54,1,8,1
11,20,1,660,54,1,28,1
11,20,1,1070,54,1,5,4
11,20,1,1726,54,1,11,7
11,31,1,2054,54,2,1,7
11,31,1,2138,54,2,5,3
11,20,1,648,54,1,24,2
11,20,1,648,54,1,22,3
11,20,1,955,54,1,7,2
11,20,1,1549,54,1,4,3
11,20,1,500,54,1,30,4
11,20,1,325,54,1,52,7
11,20,1,1726,54,1,10,3
11,20,1,500,54,1,22,7
11,20,1,1679,54,1,7,1
11,20,1,1779,54,1,1,4
11,31,1,2161,54,2,3,2
11,20,1,1139,54,1,5,5
11,31,1,2129,54,2,4,5
11,31,1,2138,54,2,4,3
11,20,1,813,54,1,28,1
11,20,1,1848,54,1,2,2
11,20,1,1202,54,1,29,5
11,20,1,648,54,1,14,2
11,20,1,1831,54,1,4,3
11,20,1,1549,54,1,5,6
11,20,1,1173,54,1,10,2
11,20,1,1206,54,1,3,5
11,31,1,2118,54,2,4,7
11,31,1,2167,54,2,3,2
11,20,1,881,54,1,27,2
11,20,1,1202,54,1,21,4
11,20,1,579,54,1,63,5
11,20,1,259,54,1,46,7
11,20,1,1202,54,1,7,1
11,20,1,588,54,1,29,7
11,20,1,466,54,1,39,7
11,20,1,1958,54,1,5,3
11,20,1,703,54,1,17,1
11,20,1,599,54,1,11,6
11,20,1,505,54,1,35,5
11,20,1,1992,54,1,1,6
11,31,1,2115,54,2,1,7
11,20,1,524,54,1,35,1
11,20,1,688,54,1,6,5
11,20,1,1875,54,1,10,2
11,20,1,1070,54,1,12,2
11,20,1,205,54,1,120,6
11,20,1,599,54,1,23,3
11,20,1,559,54,1,13,1
11,20,1,1209,54,1,19,6
11,20,1,1209,54,1,17,7
11,20,1,813,54,1,20,6
11,20,1,867,54,1,10,6
11,20,1,874,54,1,39,5
11,20,1,733,54,1,49,6
11,20,1,1578,54,1,12,7
11,20,1,680,54,1,35,4
11,20,1,1930,54,1,1,5
11,20,1,1206,54,1,11,1
11,20,1,1966,54,1,5,2
11,20,1,1969,54,1,3,3
11,20,1,805,54,1,29,7
11,20,1,76,54,1,127,7
11,20,1,752,54,1,53,6
11,20,1,699,54,1,4,3
11,20,1,1655,54,1,5,1
11,20,1,1206,54,1,19,7
11,31,1,2161,54,2,2,6
11,20,1,660,54,1,1,4
11,20,1,813,54,1,40,5
11,20,1,1059,54,1,17,3
11,20,1,227,54,1,98,2
11,20,1,634,55,1,59,1
11,20,1,946,55,1,39,4
11,20,1,1855,55,1,5,7
11,20,1,659,55,1,14,7
11,20,1,156,55,1,131,4
11,20,1,260,55,1,105,5
11,20,1,1475,55,1,19,1
11,20,1,103,55,1,5,1
11,31,1,2114,55,2,5,3
11,20,1,1417,55,1,7,6
11,20,1,916,55,1,19,1
11,20,1,1120,55,1,26,2
11,20,1,193,55,1,80,2
11,31,1,2047,55,2,7,5
11,20,1,1103,55,1,27,5
11,20,1,759,55,1,15,6
11,20,1,1311,55,1,11,5
11,20,1,1295,55,1,14,1
11,20,1,974,55,1,33,4
11,20,1,1949,55,1,8,3
11,20,1,1924,55,1,16,2
11,25,1,2030,55,2,7,7
11,31,1,2124,55,2,2,7
11,20,1,759,55,1,40,1
11,20,1,1662,55,1,5,6
11,20,1,1358,55,1,20,4
11,20,1,1567,55,1,15,2
11,20,1,1493,55,1,6,3
11,25,1,2030,55,2,1,5
11,20,1,630,55,1,14,2
11,20,1,1583,55,1,15,5
11,20,1,117,55,1,36,7
11,20,1,946,55,1,8,6
11,20,1,555,55,1,67,2
11,20,1,630,55,1,54,6
11,20,1,1851,55,1,8,2
11,20,1,1425,55,1,9,2
11,20,1,763,55,1,10,5
11,31,1,2058,55,2,7,4
11,20,1,1529,55,1,16,6
11,20,1,911,55,1,20,5
11,20,1,1888,55,1,5,6
11,20,1,1367,55,1,12,3
11,20,1,655,55,1,36,1
11,20,1,1441,55,1,7,6
11,20,1,442,55,1,107,7
11,20,1,605,55,1,7,3
11,20,1,1650,55,1,8,3
11,20,1,1412,55,1,13,1
11,20,1,1425,55,1,29,6
11,20,1,624,55,1,48,3
11,20,1,201,55,1,46,1
11,20,1,1425,55,1,19,2
11,20,1,1604,55,1,10,1
11,20,1,103,55,1,79,4
11,20,1,980,55,1,18,3
11,20,1,1855,55,1,16,3
11,20,1,766,55,1,6,5
11,20,1,994,55,1,37,4
11,20,1,605,55,1,14,7
11,20,1,1280,55,1,11,3
11,20,1,482,55,1,23,6
11,20,1,1002,55,1,44,1
11,20,1,624,55,1,17,1
11,31,1,2080,55,2,3,1
11,20,1,1587,55,1,1,2
11,20,1,1378,55,1,14,1
11,20,1,1627,55,1,11,6
11,20,1,1587,55,1,7,3
11,20,1,406,55,1,21,1
11,20,1,819,55,1,21,7
11,20,1,1280,55,1,17,5
11,20,1,734,55,1,29,6
11,20,1,346,55,1,26,4
11,25,1,2030,55,2,9,1
11,20,1,545,55,1,28,1
11,20,1,1468,55,1,7,5
11,20,1,1599,55,1,5,4
11,20,1,555,55,1,20,2
11,20,1,1564,55,1,2,6
11,20,1,1259,55,1,4,3
11,20,1,1888,55,1,3,3
11,20,1,1618,55,1,1,1
11,20,1,156,55,1,139,5
11,25,1,2030,55,2,6,6
11,20,1,499,55,1,49,7
11,20,1,1642,55,1,7,2
11,20,1,624,55,1,26,5
11,20,1,887,55,1,17,4
11,20,1,980,55,1,7,6
11,20,1,1650,55,1,10,1
11,20,1,252,55,1,69,5
11,20,1,1236,55,1,15,2
11,20,1,375,55,1,13,5
11,20,1,1383,55,1,13,6
11,20,1,843,55,1,21,3
11,20,1,1412,55,1,6,4
11,20,1,1441,55,1,31,7
11,20,1,1259,55,1,12,6
11,20,1,1305,55,1,19,7
11,20,1,980,55,1,16,6
11,20,1,1599,55,1,2,7
11,31,1,2058,55,2,6,2
11,20,1,1036,55,1,24,7
11,20,1,1026,55,1,6,2
11,20,1,862,55,1,25,6
11,20,1,734,55,1,28,7
11,20,1,442,55,1,11,6
11,20,1,815,55,1,20,4
11,20,1,1179,55,1,12,3
11,20,1,1062,55,1,2,3
11,20,1,734,55,1,45,7
11,20,1,759,55,1,8,2
11,20,1,936,55,1,34,6
11,20,1,903,55,1,9,3
11,20,1,117,55,1,50,4
11,25,1,2014,55,2,3,5
11,20,1,1924,55,1,10,7
11,31,1,2047,55,2,3,7
11,20,1,260,55,1,36,6
11,20,1,97,55,1,191,1
11,20,1,1599,55,1,10,4
11,20,1,630,55,1,57,1
11,20,1,103,55,1,14,7
11,20,1,1583,55,1,13,5
11,20,1,734,55,1,1,6
11,20,1,1667,55,1,3,6
11,20,1,1751,55,1,3,4
11,20,1,1002,55,1,12,4
11,20,1,605,55,1,49,7
11,20,1,974,55,1,30,2
11,20,1,320,55,1,82,1
11,20,1,1475,55,1,16,3
11,20,1,117,55,1,201,4
11,20,1,799,55,1,8,3
11,20,1,1117,55,1,6,2
11,20,1,1062,55,1,7,4
11,20,1,619,55,1,8,2
11,20,1,1624,55,1,2,1
11,20,1,1032,55,1,14,6
11,20,1,1067,55,1,5,4
11,20,1,482,55,1,5,2
11,20,1,499,55,1,19,5
11,20,1,1323,55,1,9,2
11,20,1,1332,55,1,20,3
11,20,1,193,55,1,18,5
11,20,1,1358,55,1,3,2
11,20,1,260,55,1,35,1
11,20,1,1851,55,1,7,3
11,20,1,647,55,1,33,4
11,20,1,97,55,1,53,1
11,20,1,630,55,1,24,2
11,20,1,1328,55,1,6,4
11,20,1,1516,55,1,14,1
11,20,1,201,55,1,82,2
11,20,1,555,55,1,4,3
11,20,1,799,55,1,37,7
11,20,1,1624,55,1,5,5
11,31,1,2068,55,2,5,4
11,20,1,1624,55,1,4,3
11,20,1,808,55,1,12,5
11,20,1,843,55,1,3,5
11,20,1,624,55,1,8,4
11,20,1,1103,55,1,29,3
11,20,1,1642,55,1,15,3
11,20,1,961,55,1,15,2
11,20,1,1236,55,1,16,1
11,20,1,785,55,1,13,2
11,20,1,1949,55,1,7,2
11,20,1,907,55,1,5,2
11,20,1,260,55,1,22,5
11,20,1,808,55,1,16,4
11,20,1,630,55,1,21,2
11,20,1,1771,55,1,1,7
11,20,1,1032,55,1,7,5
11,20,1,375,55,1,35,6
11,20,1,1029,55,1,12,6
11,20,1,637,55,1,28,4
11,20,1,1032,55,1,13,6
11,20,1,1404,55,1,4,6
11,20,1,1036,55,1,37,1
11,20,1,1404,55,1,9,3
11,20,1,974,55,1,3,7
11,20,1,1771,55,1,4,3
11,20,1,193,55,1,40,5
11,20,1,1630,55,1,7,5
11,20,1,1290,55,1,1,1
11,20,1,1604,55,1,7,3
11,20,1,486,55,1,6,3
11,20,1,1471,55,1,5,2
11,20,1,743,55,1,3,5
11,20,1,782,55,1,5,7
11,20,1,903,55,1,30,2
11,20,1,907,55,1,18,7
11,20,1,919,55,1,6,4
11,25,1,2076,55,2,2,4
11,20,1,1682,55,1,3,2
11,20,1,1036,55,1,20,6
11,20,1,1485,55,1,3,6
11,20,1,201,55,1,12,2
11,20,1,994,55,1,34,7
11,20,1,1630,55,1,11,5
11,20,1,512,55,1,62,3
11,31,1,2114,55,2,4,1
11,20,1,655,55,1,38,6
11,20,1,946,55,1,34,6
11,20,1,1002,55,1,10,2
11,20,1,97,55,1,184,2
11,31,1,2058,55,2,10,5
11,20,1,518,55,1,77,2
11,20,1,655,55,1,18,2
11,20,1,1855,55,1,19,1
11,20,1,193,55,1,33,1
11,31,1,2163,55,2,4,1
11,31,1,2058,55,2,8,4
11,20,1,442,55,1,59,2
11,20,1,1529,55,1,8,3
11,20,1,1672,55,1,4,5
11,20,1,984,55,1,3,4
11,20,1,1618,55,1,8,7
11,20,1,1328,55,1,14,5
11,20,1,1558,55,1,11,2
11,20,1,647,55,1,22,6
11,20,1,1672,55,1,1,5
11,20,1,1067,55,1,20,7
11,20,1,1627,55,1,9,6
11,20,1,545,55,1,44,3
11,20,1,763,55,1,18,5
11,31,1,2135,55,2,1,5
11,20,1,117,55,1,45,5
11,20,1,720,55,1,52,1
11,20,1,980,55,1,11,6
11,20,1,1851,55,1,6,2
11,20,1,1062,55,1,3,6
11,31,1,2163,55,2,2,1
11,20,1,156,55,1,19,6
11,20,1,1020,55,1,50,5
11,20,1,1650,55,1,15,3
11,20,1,246,55,1,95,7
11,20,1,103,55,1,146,7
11,20,1,878,55,1,14,1
11,20,1,1305,55,1,9,6
11,20,1,1682,55,1,2,2
11,20,1,619,55,1,54,4
11,20,1,449,55,1,47,3
11,20,1,1516,55,1,8,1
11,31,1,2103,55,2,5,6
11,20,1,1241,55,1,10,1
11,20,1,1564,55,1,14,4
11,31,1,2135,55,2,7,6
11,20,1,320,55,1,68,7
11,20,1,1375,55,1,12,3
11,20,1,97,55,1,90,4
11,31,1,2080,55,2,8,3
11,20,1,482,55,1,74,6
11,20,1,919,55,1,29,7
11,20,1,743,55,1,22,4
11,20,1,1667,55,1,8,5
11,20,1,659,55,1,10,3
11,20,1,803,55,1,29,5
11,20,1,1323,55,1,4,6
11,20,1,974,55,1,54,7
11,20,1,1367,55,1,7,7
11,20,1,1558,55,1,14,5
11,20,1,1383,55,1,10,2
11,20,1,449,55,1,59,7
11,20,1,1949,55,1,2,6
11,31,1,2068,55,2,1,3
11,20,1,1624,55,1,1,5
11,20,1,763,55,1,29,5
11,20,1,1471,55,1,1,2
11,20,1,1179,55,1,3,5
11,20,1,1305,55,1,20,3
11,20,1,766,55,1,7,6
11,20,1,1295,55,1,8,2
11,20,1,1117,55,1,16,4
11,20,1,545,55,1,19,3
11,20,1,766,55,1,14,6
11,31,1,2114,55,2,3,2
11,20,1,375,55,1,5,6
11,20,1,246,55,1,61,1
11,20,1,1441,55,1,25,3
11,20,1,156,55,1,38,1
11,20,1,1717,55,1,2,5
11,31,1,2080,55,2,5,2
11,20,1,1179,55,1,2,3
11,31,1,2047,55,2,8,4
11,20,1,1493,55,1,11,5
11,20,1,911,55,1,17,3
11,20,1,815,55,1,25,2
11,20,1,916,55,1,13,2
11,20,1,634,55,1,27,5
11,20,1,916,55,1,4,1
11,20,1,766,55,1,25,1
11,20,1,1323,55,1,8,4
11,20,1,1280,55,1,28,1
